date,open,high,low,close,adj_close,volume,returns,year,month,day,dayofweek,quarter,dayofyear,weekofyear,month_sin,month_cos,dayofweek_sin,dayofweek_cos,lag_1,lag_2,lag_3,lag_5,lag_7,lag_10,lag_14,lag_20,ma_5,volatility_5,ma_10,volatility_10,ma_20,volatility_20,ma_30,volatility_30
2006-03-29,0.4533329904079437,0.476500004529953,0.4495829939842224,0.4756669998168945,0.4361567795276642,987096000,5.371971517370078,2006,3,29,2,1,88,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.413921058177948,0.4076545834541321,0.3969576954841614,0.3769374191761017,0.3698310852050781,0.382668137550354,0.3685326874256134,0.3738050758838653,0.4077315151691437,1.5239579516708424,0.39158575236797327,2.9887296887727435,0.3816102027893066,2.343743617204385,0.37345069547494253,2.351136163625171
2006-03-30,0.4761669933795929,0.4814999997615814,0.4675830006599426,0.4789170026779175,0.439136803150177,1063308000,0.6832459708043581,2006,3,30,3,1,89,13,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.4361567795276642,0.413921058177948,0.4076545834541321,0.3839674592018127,0.3880937099456787,0.369678795337677,0.3621141612529754,0.3743395805358886,0.4187653839588165,1.8041454929846545,0.3985315531492233,2.50796693927914,0.384850063920021,2.3388791205596635,0.3766319821278254,2.343147677619493
2006-03-31,0.4785830080509186,0.4852499961853027,0.4742499887943268,0.477167010307312,0.4375322163105011,835560000,-0.3653956644410816,2006,3,31,4,1,90,13,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.439136803150177,0.4361567795276642,0.413921058177948,0.3969576954841614,0.3769374191761017,0.3726589381694793,0.366469532251358,0.3756389915943146,0.42688028812408446,2.201971786379815,0.4050188809633255,2.583926870983666,0.38794472515583034,2.3519659889084266,0.3791943351427714,2.220828233756954
2006-04-03,0.4796670079231262,0.4891670048236847,0.4736669957637787,0.4824999868869781,0.4424221813678741,968916000,1.117624000035411,2006,4,3,0,2,93,14,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4375322163105011,0.439136803150177,0.4361567795276642,0.4076545834541321,0.3839674592018127,0.3698310852050781,0.3766318559646606,0.3748742043972015,0.4338338077068329,2.1876849033326056,0.4122779905796051,2.4546665845695204,0.391322124004364,2.341073527889733,0.38185091813405353,2.222234462204328
2006-04-04,0.4831669926643371,0.5058330297470093,0.4826669991016388,0.5050830245018005,0.4631294012069702,1200612000,4.680420808711228,2006,4,4,1,2,94,14,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.4424221813678741,0.4375322163105011,0.439136803150177,0.413921058177948,0.3969576954841614,0.3880937099456787,0.382668137550354,0.3684556484222412,0.4436754763126373,2.560255037617898,0.4197815597057343,2.4195753156658895,0.3960558116436005,2.407211637955139,0.3854549705982208,2.2718734416133772
2006-04-05,0.5041670203208923,0.511667013168335,0.4934169948101043,0.5091670155525208,0.4668741226196289,1112976000,0.8085691391864769,2006,4,5,2,2,95,14,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.4631294012069702,0.4424221813678741,0.4375322163105011,0.4361567795276642,0.4076545834541321,0.3769374191761017,0.369678795337677,0.366621732711792,0.44981894493103025,1.9248314479016324,0.428775230050087,1.8377046711935718,0.4010684311389923,2.3769039319300695,0.38920423686504363,2.2627285913546737
2006-04-06,0.5078330039978027,0.5139999985694885,0.5008329749107361,0.5101670026779175,0.4677911400794983,789312000,0.1964164247793443,2006,4,6,3,2,96,14,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.4668741226196289,0.4631294012069702,0.4424221813678741,0.439136803150177,0.413921058177948,0.3839674592018127,0.3726589381694793,0.3685326874256134,0.4555498123168945,1.9806988464305169,0.43715759813785554,1.9420372138428859,0.40603135377168653,2.38319330488345,0.39316492080688475,2.219043074272667
2006-04-07,0.5080000162124634,0.512499988079071,0.4988330006599426,0.5088329911231995,0.4665678441524505,682674000,-0.26150472341992526,2006,4,7,4,2,97,14,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.4677911400794983,0.4668741226196289,0.4631294012069702,0.4375322163105011,0.4361567795276642,0.3969576954841614,0.3698310852050781,0.3621141612529754,0.4613569378852844,1.9594552159427472,0.44411861300468447,1.997085758177089,0.4112540379166603,2.3079713305609806,0.39708736141522727,2.2232958993821095
2006-04-10,0.5076670050621033,0.5106670260429382,0.4961670041084289,0.5,0.4584685564041137,634230000,-1.7359292651317748,2006,4,10,0,2,100,15,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4665678441524505,0.4677911400794983,0.4668741226196289,0.4424221813678741,0.439136803150177,0.4076545834541321,0.3880937099456787,0.366469532251358,0.46456621289253236,2.3958458571078243,0.4492000102996826,2.217922779837115,0.4158539891242981,2.405972569201966,0.40026861329873403,2.2000784385197556
2006-04-11,0.5016670227050781,0.5016670227050781,0.4848330020904541,0.4878329932689667,0.4473121762275696,702072000,-2.43340137959438,2006,4,11,1,2,101,15,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.4584685564041137,0.4665678441524505,0.4677911400794983,0.4631294012069702,0.4375322163105011,0.413921058177948,0.3769374191761017,0.3766318559646606,0.46140276789665224,1.3553921477501873,0.45253912210464475,2.490200097328914,0.41938800513744356,2.5012814346682077,0.4031747857729594,2.2605290855080415
2006-04-12,0.4909999966621399,0.5101670026779175,0.488332986831665,0.5074999928474426,0.465345561504364,598308000,4.031498858108429,2006,4,12,2,2,102,15,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.4473121762275696,0.4584685564041137,0.4665678441524505,0.4668741226196289,0.4424221813678741,0.4361567795276642,0.3839674592018127,0.382668137550354,0.46109705567359927,2.5142893902043393,0.45545800030231476,2.240696065325148,0.42352187633514404,2.5947621676181147,0.40622613529364265,2.2717549719552994
2006-04-13,0.4966669976711273,0.5023329854011536,0.4913330078125,0.4933330118656158,0.4523553550243377,738360000,-2.7915182940676853,2006,4,13,3,2,103,15,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.465345561504364,0.4473121762275696,0.4584685564041137,0.4677911400794983,0.4631294012069702,0.439136803150177,0.3969576954841614,0.369678795337677,0.45800989866256714,2.7844444670791915,0.4567798554897308,2.4939031583931492,0.4276557043194771,2.543848088929842,0.4088266611099243,2.360567214802354
2006-04-17,0.4925000071525574,0.5070000290870667,0.4906669855117798,0.4946669936180115,0.4535785615444183,443868000,0.2704083209128294,2006,4,17,0,2,107,16,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4523553550243377,0.465345561504364,0.4473121762275696,0.4665678441524505,0.4668741226196289,0.4375322163105011,0.4076545834541321,0.3726589381694793,0.4554120421409607,2.812453400522557,0.45838449001312254,2.482433741940225,0.431701685488224,2.54930648442491,0.4114246467749278,2.360958978315175
2006-04-18,0.4858329892158508,0.4860000014305115,0.4698329865932464,0.4830000102519989,0.442880630493164,1165488000,-2.35856188062068,2006,4,18,1,2,108,16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.4535785615444183,0.4523553550243377,0.465345561504364,0.4584685564041137,0.4677911400794983,0.4424221813678741,0.413921058177948,0.3698310852050781,0.4522944569587707,2.891763667380061,0.45843033492565155,2.6091070443337316,0.43535416275262834,2.6317488294500193,0.41369152764479317,2.420091047619467
2006-04-19,0.4799999892711639,0.4913330078125,0.4733330011367798,0.4860000014305115,0.4456314742565155,517476000,0.6211253267699446,2006,4,19,2,2,109,16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.442880630493164,0.4535785615444183,0.4523553550243377,0.4473121762275696,0.4665678441524505,0.4631294012069702,0.4361567795276642,0.3880937099456787,0.45195831656455987,2.7412122672526213,0.45668054223060606,2.066359218618971,0.43823105096817017,2.4576693104937917,0.41626405517260234,2.3808851350814058
2006-04-20,0.481667011976242,0.4939999878406524,0.4736669957637787,0.4853329956531524,0.4450198113918304,552684000,-0.13725755473300572,2006,4,20,3,2,110,16,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.4456314742565155,0.442880630493164,0.4535785615444183,0.465345561504364,0.4584685564041137,0.4668741226196289,0.439136803150177,0.3769374191761017,0.44789316654205313,1.5786486937988369,0.45449511110782626,2.0279480314758334,0.4416351705789566,2.3191463902306477,0.41887732446193693,2.3757289201579033
2006-04-21,0.4868330061435699,0.4888330101966858,0.4621669948101043,0.467833012342453,0.428973376750946,770016000,-3.605779839485812,2006,4,21,4,2,111,16,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.4450198113918304,0.4456314742565155,0.442880630493164,0.4523553550243377,0.4473121762275696,0.4677911400794983,0.4375322163105011,0.3839674592018127,0.4432167708873749,1.8448077539142664,0.450613334774971,2.2369003303527983,0.44388546645641325,2.509086844291734,0.4208920141061147,2.5011229652415814
2006-04-24,0.4708330035209656,0.4868330061435699,0.4625000059604645,0.4821670055389404,0.4421167969703674,676848000,3.063924460527123,2006,4,24,0,2,114,17,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.428973376750946,0.4450198113918304,0.4456314742565155,0.4535785615444183,0.465345561504364,0.4665678441524505,0.4424221813678741,0.3969576954841614,0.4409244179725647,2.6071435287548916,0.4481682300567627,2.556782731827032,0.44614342153072356,2.4913039318705366,0.4235587686300278,2.5040059186459476
2006-04-25,0.4766669869422912,0.4830000102519989,0.4683330059051513,0.4818330109119415,0.4418105185031891,719766000,-0.06927546505292037,2006,4,25,1,2,115,17,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.4421167969703674,0.428973376750946,0.4450198113918304,0.442880630493164,0.4523553550243377,0.4584685564041137,0.4631294012069702,0.4076545834541321,0.4407103955745697,2.3872304858719664,0.44650242626667025,2.5218959794925597,0.4478512182831764,2.4434035574105044,0.42607013483842215,2.5059277127296102
2006-04-26,0.4836669862270355,0.4909999966621399,0.4733330011367798,0.4785000085830688,0.4387543499469757,330528000,-0.6917373915332203,2006,4,26,2,2,116,17,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.4418105185031891,0.4421167969703674,0.428973376750946,0.4456314742565155,0.4535785615444183,0.4473121762275696,0.4668741226196289,0.413921058177948,0.43933497071266175,2.3704761250395,0.44564664363861084,2.419383825755139,0.4490928828716278,2.4411331360667505,0.4281408846378326,2.4847122163013298
2006-04-27,0.4766669869422912,0.4906669855117798,0.4663330018520355,0.4861670136451721,0.4457846283912658,462966000,1.6023267792421247,2006,4,27,3,2,117,17,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.4387543499469757,0.4418105185031891,0.4421167969703674,0.4450198113918304,0.442880630493164,0.465345561504364,0.4677911400794983,0.4361567795276642,0.4394879341125487,2.52101651537432,0.44369055032730104,2.043830091575665,0.44957427531480787,2.159836489781873,0.43024476766586306,2.4847067008098342
2006-04-28,0.4864999949932098,0.4931670129299164,0.4823330044746399,0.4869999885559082,0.4465483725070953,284736000,0.17132580784260387,2006,4,28,4,2,118,17,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.4457846283912658,0.4387543499469757,0.4418105185031891,0.428973376750946,0.4456314742565155,0.4523553550243377,0.4665678441524505,0.439136803150177,0.4430029332637787,1.511957450452805,0.4431098520755768,1.8673056424676004,0.4499448537826538,2.1559805824181897,0.43280708690484365,2.3727857276373774
2006-05-01,0.4903329908847809,0.5245000123977661,0.4903329908847809,0.5149999856948853,0.4722227156162262,902472000,5.749509950061005,2006,5,1,0,2,121,18,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.4465483725070953,0.4457846283912658,0.4387543499469757,0.4421167969703674,0.4450198113918304,0.4535785615444183,0.4584685564041137,0.4375322163105011,0.4490241169929504,2.597673687850596,0.4449742674827576,2.6374498565885283,0.45167937874794006,2.4929193462067567,0.43612587948640186,2.548521041534042
2006-05-02,0.5188329815864563,0.5249999761581421,0.5055000185966492,0.5143330097198486,0.4716110527515411,539700000,-0.1295284713034084,2006,5,2,1,2,122,18,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4722227156162262,0.4465483725070953,0.4457846283912658,0.4418105185031891,0.428973376750946,0.442880630493164,0.4473121762275696,0.4424221813678741,0.4549842238426208,2.6060440682603834,0.4478473097085952,2.463626112451848,0.45313882231712344,2.4899206839359356,0.43951854507128396,2.5376150187121125
2006-05-03,0.5084999799728394,0.5233330130577087,0.5080000162124634,0.5176669955253601,0.4746681153774261,378114000,0.6482169168956275,2006,5,3,2,2,123,18,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.4716110527515411,0.4722227156162262,0.4465483725070953,0.4387543499469757,0.4421167969703674,0.4456314742565155,0.465345561504364,0.4631294012069702,0.46216697692871095,2.406052662363993,0.45075097382068624,2.4635966085336,0.45371575802564623,2.274691446168586,0.44240435858567556,2.416979502223289
2006-05-04,0.5074999928474426,0.5199999809265137,0.5048329830169678,0.5143330097198486,0.4716110527515411,511128000,-0.6440421268772645,2006,5,4,3,2,124,18,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.4746681153774261,0.4716110527515411,0.4722227156162262,0.4457846283912658,0.4418105185031891,0.4450198113918304,0.4523553550243377,0.4668741226196289,0.4673322618007659,2.608660947479704,0.4534100979566573,2.4869251944748565,0.45395260453224184,2.27566132204866,0.4455601463715235,2.336134392077177
2006-05-05,0.5170000195503235,0.5231670141220093,0.5098329782485962,0.5213329792022705,0.4780296683311462,338184000,1.3609976997266404,2006,5,5,4,2,125,18,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4716110527515411,0.4746681153774261,0.4716110527515411,0.4465483725070953,0.4387543499469757,0.428973376750946,0.4535785615444183,0.4677911400794983,0.47362852096557606,2.549630231484313,0.45831572711467733,1.9997918793513623,0.4544645309448242,2.29376421129866,0.44869555334250133,2.329834181211103
2006-05-08,0.5199999809265137,0.5313330292701721,0.5141670107841492,0.5189999938011169,0.4758903980255127,503622000,-0.44751831263986075,2006,5,8,0,2,128,19,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.4780296683311462,0.4716110527515411,0.4746681153774261,0.4722227156162262,0.4457846283912658,0.4421167969703674,0.442880630493164,0.4665678441524505,0.47436205744743337,0.8336833947310133,0.46169308722019187,1.9247118863728083,0.4549306586384773,2.2958243927460473,0.451326643427213,2.28560486169613
2006-05-09,0.5183330178260803,0.5210000276565552,0.5024999976158142,0.5031669735908508,0.4613725244998932,561648000,-3.050675866933794,2006,5,9,1,2,129,19,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4758903980255127,0.4780296683311462,0.4716110527515411,0.4716110527515411,0.4465483725070953,0.4418105185031891,0.4456314742565155,0.4584685564041137,0.4723143517971039,1.6796003803426083,0.46364928781986225,2.267050720982003,0.4550758570432663,2.369515823384619,0.4531172414620717,2.3466356797443986
2006-05-10,0.4971669912338257,0.503000020980835,0.4869999885559082,0.492000013589859,0.4511332511901855,753264000,-2.2193071251493834,2006,5,10,2,2,130,19,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.4613725244998932,0.4758903980255127,0.4780296683311462,0.4746681153774261,0.4722227156162262,0.4387543499469757,0.4450198113918304,0.4473121762275696,0.46760737895965576,1.71013402088266,0.46488717794418327,2.400578688102019,0.4552669107913971,2.358124296922661,0.45435764789581295,2.3859510930524306
2006-05-11,0.4970000088214874,0.5016670227050781,0.4706670045852661,0.4745000004768371,0.4350866973400116,1201110000,-3.556943277366431,2006,5,11,3,2,131,19,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.4511332511901855,0.4613725244998932,0.4758903980255127,0.4716110527515411,0.4716110527515411,0.4457846283912658,0.428973376750946,0.465345561504364,0.46030250787734983,2.0255771958905435,0.4638173848390578,2.63366607564244,0.4537539675831795,2.2966410883709254,0.45432197848955785,2.2882257638985655
2006-05-12,0.4631670117378235,0.465499997138977,0.4289999902248382,0.4388329982757568,0.4023822844028473,1568172000,-7.516757726013967,2006,5,12,4,2,132,19,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4350866973400116,0.4511332511901855,0.4613725244998932,0.4780296683311462,0.4746681153774261,0.4465483725070953,0.4421167969703674,0.4523553550243377,0.44517303109169004,2.6075283891379075,0.4594007760286331,3.491748785813091,0.45125531405210495,2.7613203649533187,0.45309682786464683,2.6646738268449095
2006-05-15,0.4379999935626983,0.4490000009536743,0.4341669976711273,0.4451670050621032,0.4081901311874389,553380000,1.4433654287764552,2006,5,15,0,2,135,20,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.4023822844028473,0.4350866973400116,0.4511332511901855,0.4758903980255127,0.4716110527515411,0.4722227156162262,0.4418105185031891,0.4535785615444183,0.43163297772407533,3.204092876075029,0.4529975175857544,2.757971980635967,0.44898589253425597,2.791881717342206,0.45211875836054477,2.682526298378
2006-05-16,0.4476670026779175,0.4478330016136169,0.4306670129299164,0.4334999918937683,0.3974922895431518,497532000,-2.6207986981867326,2006,5,16,1,2,136,20,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4081901311874389,0.4023822844028473,0.4350866973400116,0.4613725244998932,0.4780296683311462,0.4716110527515411,0.4387543499469757,0.442880630493164,0.41885693073272695,3.2074901025916165,0.44558564126491546,2.741803811947517,0.44671647548675536,2.8017258233497424,0.4506210952997207,2.7061211225891557
2006-05-17,0.4320000112056732,0.4345000088214874,0.4083330035209656,0.4160000085830688,0.3814458549022674,841074000,-4.036917208966995,2006,5,17,2,2,137,20,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3974922895431518,0.4081901311874389,0.4023822844028473,0.4511332511901855,0.4758903980255127,0.4746681153774261,0.4457846283912658,0.4456314742565155,0.4049194514751434,3.214885616354554,0.4362634152173996,2.703515616292984,0.44350719451904297,2.8955342078690087,0.4478983104228973,2.617150446922549
2006-05-18,0.4193330109119415,0.4233329892158508,0.3966670036315918,0.3971669971942901,0.3641771674156189,686730000,-4.527166114066972,2006,5,18,3,2,138,20,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3814458549022674,0.3974922895431518,0.4081901311874389,0.4350866973400116,0.4613725244998932,0.4716110527515411,0.4465483725070953,0.4450198113918304,0.3907375454902649,3.2663382929197025,0.4255200266838074,2.745102614197404,0.4394650623202324,3.0119383043967387,0.44447507858276364,2.697403095739615
2006-05-19,0.4008330106735229,0.4149999916553497,0.3968330025672912,0.4054999947547912,0.3718180656433105,932808000,2.0981266568453893,2006,5,19,4,2,139,20,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3641771674156189,0.3814458549022674,0.3974922895431518,0.4023822844028473,0.4511332511901855,0.4780296683311462,0.4722227156162262,0.428973376750946,0.3846247017383575,3.1008739365079445,0.4148988664150237,2.8679598052613318,0.43660729676485055,3.0176555178164644,0.44127597610155733,2.7433186736086324
2006-05-22,0.4033330082893371,0.4041669964790344,0.3889999985694885,0.4000000059604645,0.3667747974395752,734886000,-1.35638062529575,2006,5,22,0,2,142,21,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.3718180656433105,0.3641771674156189,0.3814458549022674,0.4081901311874389,0.4350866973400116,0.4758903980255127,0.4716110527515411,0.4421167969703674,0.37634163498878476,2.6500285565403776,0.40398730635643,2.8115258350120453,0.4328401967883109,2.8890229069029942,0.43794954121112817,2.7442117226464244
2006-05-23,0.4083330035209656,0.417833000421524,0.3939999938011169,0.3956669867038727,0.362801730632782,532314000,-1.0832442235750306,2006,5,23,1,2,143,21,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3667747974395752,0.3718180656433105,0.3641771674156189,0.3974922895431518,0.4023822844028473,0.4613725244998932,0.4746681153774261,0.4418105185031891,0.36940352320671077,2.662018926909073,0.3941302269697189,2.8400727035566824,0.42888975739479057,2.8827586689248443,0.43476064701875045,2.7388084394051857
2006-05-24,0.399167001247406,0.4126670062541961,0.3901669979095459,0.4008330106735229,0.3675386011600494,579522000,1.305636144294442,2006,5,24,2,2,144,21,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.362801730632782,0.3667747974395752,0.3718180656433105,0.3814458549022674,0.4081901311874389,0.4511332511901855,0.4716110527515411,0.4387543499469757,0.3666220724582672,2.6017401266288656,0.38577076196670534,3.066137394550851,0.4253289699554442,2.926097215243046,0.43210152784983313,2.744185505955999
2006-05-25,0.4083330035209656,0.4143329858779907,0.3964999914169311,0.3986670076847076,0.365552544593811,423666000,-0.5403667968398085,2006,5,25,3,2,145,21,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3675386011600494,0.362801730632782,0.3667747974395752,0.3641771674156189,0.3974922895431518,0.4350866973400116,0.4780296683311462,0.4457846283912658,0.36689714789390565,1.5310198835034843,0.3788173466920853,3.0426126222918626,0.4213173657655715,2.870650230458064,0.42877509395281466,2.6003762446758305
2006-05-26,0.4001669883728027,0.4028330147266388,0.3953329920768738,0.3995000123977661,0.36631640791893,294642000,0.20896129336693825,2006,5,26,4,2,146,21,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.365552544593811,0.3675386011600494,0.362801730632782,0.3718180656433105,0.3814458549022674,0.4023822844028473,0.4758903980255127,0.4465483725070953,0.36579681634902955,1.0751810603487184,0.37521075904369355,2.2828465917102645,0.4173057675361632,2.871434559575284,0.4259071290493011,2.577476953592184
2006-05-30,0.4001669883728027,0.4003329873085022,0.3826670050621032,0.3828330039978027,0.3510338068008423,448788000,-4.171967399688503,2006,5,30,1,2,150,22,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.36631640791893,0.365552544593811,0.3675386011600494,0.3667747974395752,0.3641771674156189,0.4081901311874389,0.4613725244998932,0.4722227156162262,0.36264861822128297,2.058744595384964,0.36949512660503386,2.3295573750139256,0.411246322095394,2.484880020835385,0.42248897055784856,2.6483249210910196
2006-05-31,0.3880000114440918,0.3916670083999634,0.3806670010089874,0.382999986410141,0.351186990737915,598422000,0.04363794429622647,2006,5,31,2,2,151,22,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3510338068008423,0.36631640791893,0.365552544593811,0.362801730632782,0.3718180656433105,0.3974922895431518,0.4511332511901855,0.4716110527515411,0.36032567024230955,2.089132309499067,0.36486459672451016,2.335980156419264,0.4052251189947128,2.489989653299261,0.4194325158993403,2.6363765949521647
2006-06-01,0.3873330056667328,0.402999997138977,0.3813329935073852,0.402999997138977,0.3695256114006042,537126000,5.221896353323352,2006,6,1,3,2,152,22,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.351186990737915,0.3510338068008423,0.36631640791893,0.3675386011600494,0.3667747974395752,0.3814458549022674,0.4350866973400116,0.4746681153774261,0.3607230722904205,3.350182863595288,0.3636725723743438,2.864375714297324,0.3999679937958717,2.871938765057002,0.41689565380414323,2.843721123864401
2006-06-02,0.4095000028610229,0.4115000069141388,0.3931669890880584,0.3971669971942901,0.3641771674156189,673710000,-1.4473811340743659,2006,6,2,4,2,153,22,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.3695256114006042,0.351186990737915,0.3510338068008423,0.365552544593811,0.362801730632782,0.3641771674156189,0.4023822844028473,0.4716110527515411,0.36044799685478207,3.420884325488508,0.3636725723743438,2.499293658988224,0.3945962995290756,2.869304580470995,0.4142008990049362,2.8466992190461724
2006-06-05,0.395000010728836,0.402332991361618,0.3793329894542694,0.3804999887943268,0.3488946259021759,581052000,-4.196457900393769,2006,6,5,0,2,156,23,1.2246467991473532e-16,-1.0,0.0,1.0,0.3641771674156189,0.3695256114006042,0.351186990737915,0.36631640791893,0.3675386011600494,0.3718180656433105,0.4081901311874389,0.4780296683311462,0.35696364045143125,3.880708489852098,0.3613802284002304,2.704220938671349,0.38813954740762713,2.8727840937022684,0.4115316073099772,2.869963025002285
2006-06-06,0.3853330016136169,0.3856669962406158,0.3600000143051147,0.3703329861164093,0.3395721018314361,824130000,-2.67201710162015,2006,6,6,1,2,157,23,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.3488946259021759,0.3641771674156189,0.3695256114006042,0.3510338068008423,0.365552544593811,0.3667747974395752,0.3974922895431518,0.4758903980255127,0.35467129945755005,3.6143484744760292,0.3586599588394165,2.776072945902766,0.3813236325979233,2.8720358376691415,0.4081134508053461,2.8045848195693286
2006-06-07,0.374332994222641,0.375,0.3608329892158508,0.3636670112609863,0.333459734916687,565380000,-1.8000203437746665,2006,6,7,2,2,158,23,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3395721018314361,0.3488946259021759,0.3641771674156189,0.351186990737915,0.36631640791893,0.362801730632782,0.3814458549022674,0.4613725244998932,0.35112584829330445,3.6250142384363113,0.355725759267807,2.795304134512584,0.37492799311876296,2.8531140587589223,0.40450175801912935,2.8060382630600404
2006-06-08,0.359499990940094,0.3641670048236847,0.3426670134067535,0.3569999933242798,0.327346533536911,730572000,-1.8332652310490638,2006,6,8,3,2,159,23,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.333459734916687,0.3395721018314361,0.3488946259021759,0.3695256114006042,0.3510338068008423,0.3675386011600494,0.3641771674156189,0.4511332511901855,0.3426900327205658,1.1055975271642693,0.3517065525054931,2.7068228015322786,0.3687386572360992,2.8498026216778696,0.40078816413879387,2.8109199823413773
2006-06-09,0.3616670072078705,0.3678329885005951,0.3528330028057098,0.3558329939842224,0.3262764513492584,433824000,-0.3268958360702845,2006,6,9,4,2,160,23,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.327346533536911,0.333459734916687,0.3395721018314361,0.3641771674156189,0.351186990737915,0.365552544593811,0.3718180656433105,0.4350866973400116,0.3351098895072937,1.4147234617038882,0.34777894318103786,2.712725849782672,0.3632981449365616,2.821579628218434,0.39680455823739363,2.7727206330594987
2006-06-12,0.3496670126914978,0.3543330132961273,0.3341670036315918,0.3361670076847076,0.3082439303398132,463230000,-5.526761411948355,2006,6,12,0,2,163,24,1.2246467991473532e-16,-1.0,0.0,1.0,0.3262764513492584,0.327346533536911,0.333459734916687,0.3488946259021759,0.3695256114006042,0.36631640791893,0.3667747974395752,0.4023822844028473,0.3269797503948212,1.9251299527584573,0.3419716954231262,2.9972822478276204,0.35859122723340986,2.622214264570791,0.3921944101651509,2.882867479374173
2006-06-13,0.335999995470047,0.342833012342453,0.3278329968452453,0.3310000002384186,0.3035063147544861,532548000,-1.5369696266538835,2006,6,13,1,2,164,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.3082439303398132,0.3262764513492584,0.327346533536911,0.3395721018314361,0.3641771674156189,0.3510338068008423,0.362801730632782,0.4081901311874389,0.31976659297943116,1.9563891312851454,0.3372189462184906,2.865924478245429,0.35335703641176225,2.5421122949393293,0.3865705301364262,2.5680231166554295
2006-06-14,0.3330000042915344,0.3416669964790344,0.3294999897480011,0.3406670093536377,0.312370240688324,480492000,2.9205079113454824,2006,6,14,2,2,165,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3035063147544861,0.3082439303398132,0.3262764513492584,0.333459734916687,0.3488946259021759,0.351186990737915,0.3675386011600494,0.3974922895431518,0.3155486941337585,3.039651527425517,0.3333372712135315,3.1573455892714586,0.34910093396902087,2.7034859523491477,0.3812625030676523,2.6792644722656767
